MT-CO1,GFP,758171.2147061442,19.532164157549122,1,No
EEF1A1,GFP,431424.50059165317,18.71874858389388,2,No
MT-CO2,GFP,254036.81772425614,17.954678077335405,3,No
MT-CO3,GFP,202757.82281276688,17.62939805208757,4,No
MT-ND4,GFP,195145.40608911487,17.5741899751821,5,No
MT-CYB,GFP,143690.31445693353,17.132603293672013,6,No
MT-ND5,GFP,136561.98827232246,17.059196442965902,7,No
ACTG1,GFP,129868.79729636542,16.986695320209463,8,No
VIM,GFP,120493.85005462712,16.878599988343407,9,No
GAPDH,GFP,116392.37596151995,16.82863703506499,10,No
SLC2A1,GFP,111865.38143731243,16.77140411436228,11,No
FTH1,GFP,106280.78114694598,16.6975212109974,12,No
PMEL,GFP,102874.40289916842,16.650524531456412,13,No
MT-ND2,GFP,102594.74521798892,16.646597314133327,14,No
TMSB4X,GFP,95027.65323286068,16.536059781167367,15,No
MTRNR2L12,GFP,94677.41721969326,16.530732729737267,16,No
TYRP1,GFP,88570.04774905903,16.43453127618873,17,No
MT-ND1,GFP,87881.32058689708,16.423268928758212,18,No
ACTB,GFP,87196.95918902422,16.411990204466704,19,No
MT-ATP6,GFP,84410.98565478875,16.365143150025872,20,No
EEF2,GFP,79498.94104575527,16.278648022862008,21,No
TIMP3,GFP,72893.12465532095,16.153495124232748,22,No
ENO1,GFP,68186.53759330187,16.05719930846809,23,Yes
RPL3,GFP,63608.63051102314,15.956934905290481,24,No
MT-ND4L,GFP,61078.25919813373,15.898371323773132,25,No
HSD17B2,GFP,58264.0218344525,15.83031767046053,26,No
HNRNPA1,GFP,56033.37226347954,15.773998700627203,27,No
TUBB,GFP,55050.7207541421,15.748473832015197,28,No
ELN,GFP,55034.6022194499,15.748051357345462,29,No
EEF1G,GFP,54105.133228856124,15.72347785590276,30,No
RPS18,GFP,53315.2704410465,15.702261185222316,31,No
HSP90B1,GFP,52515.51692058535,15.680456142838597,32,No
ANXA2,GFP,50937.70616121007,15.63644637284121,33,No
UBC,GFP,50171.643284001395,15.614584571366112,34,No
RPL13A,GFP,49434.56676722584,15.59323256840827,35,No
SPARC,GFP,49056.03190368337,15.582142919918539,36,No
RPL4,GFP,49042.93180357754,15.581757605969115,37,No
RPL7,GFP,48890.864109549715,15.57727728367941,38,No
HSPA8,GFP,48655.25179661721,15.570307915943461,39,No
PSAP,GFP,48210.1006462282,15.557047821141374,40,No
LDHA,GFP,48052.43017255001,15.552321774320168,41,No
TPM1,GFP,47924.56040048579,15.5484775780376,42,No
RPL41,GFP,47838.59515912901,15.545887403142393,43,No
PKM,GFP,47518.26956354611,15.536194679123598,44,No
APLP2,GFP,47463.725026117936,15.534537709449602,45,No
HSP90AA1,GFP,46978.814246924485,15.519722679496612,46,No
RPS6,GFP,45838.78954002145,15.484281327054704,47,No
RPL7A,GFP,45463.26231367236,15.472413591089495,48,No
EIF4G2,GFP,45263.807211627696,15.46607031665825,49,No
TPT1,GFP,45260.55714637732,15.4659667234863,50,No
RPS3A,GFP,44434.58608826546,15.43939542896288,51,No
GPNMB,GFP,44011.67895168787,15.425598788070644,52,No
HSP90AB1,GFP,43225.26485390333,15.399587183260667,53,No
CTGF,GFP,43114.607631314546,15.39588913022714,54,No
FLNA,GFP,42582.09561225723,15.377959331101415,55,No
ALDH1A3,GFP,42176.38410526258,15.364147793860342,56,No
RPS2,GFP,41701.244894161784,15.347802832184032,57,No
HNRNPA2B1,GFP,41175.786468415215,15.329508585621213,58,No
RPL17,GFP,40571.406971299424,15.308175714021656,59,No
SLC7A8,GFP,39679.050643172595,15.276089887916081,60,No
CANX,GFP,39595.198683660776,15.273037879166719,61,No
RPLP0,GFP,38908.96707238161,15.247815060725475,62,No
RPL37A,GFP,38690.25629608425,15.239682665215176,63,No
ITGAV,GFP,38541.67636126444,15.234131702233592,64,No
MYL6,GFP,37842.87149186049,15.207733943118168,65,No
CALD1,GFP,37002.39045521468,15.175330855331135,66,No
RACK1,GFP,36683.46568767233,15.16284232421375,67,No
CALR,GFP,36063.47456484246,15.138250780645317,68,No
PGAM1,GFP,35846.443051184244,15.129542350721929,69,No
RPL6,GFP,35730.14049023664,15.1248539661334,70,No
RPL10,GFP,35057.08645424048,15.097418480248114,71,No
RPS3,GFP,35016.127676572396,15.095731929034924,72,No
APP,GFP,34970.64805187804,15.093856910860108,73,No
RPL15,GFP,34966.83228020232,15.093699484688818,74,No
MYRF,GFP,34821.42173928609,15.087687488177279,75,Yes
CCND1,GFP,34489.595793876506,15.073873600560828,76,No
HSPA5,GFP,34344.82028179234,15.067804914772005,77,No
PABPC1,GFP,34285.744364312966,15.06532122387793,78,No
RPS11,GFP,33993.622396484774,15.052976484735597,79,No
RPL26,GFP,33697.25186835992,15.04034331880368,80,No
ALDOA,GFP,33673.880105464,15.039342346227102,81,No
RPL5,GFP,33442.408693258025,15.029391140983538,82,No
RPS23,GFP,33434.889976800616,15.02906674944236,83,No
MYH9,GFP,33199.87831206974,15.018890333203117,84,No
COL18A1,GFP,32308.39551232343,14.979621485340246,85,No
RPL9,GFP,31996.332288257963,14.96561891926197,86,No
HIF1A,GFP,31281.763086703522,14.933034206924958,87,Yes
FSTL1,GFP,31009.93140227146,14.920442714087143,88,No
RPL23A,GFP,30821.73563554545,14.911660484824937,89,No
PGK1,GFP,30781.520696901098,14.909776886319031,90,No
FTL,GFP,30761.4769075852,14.908837150602713,91,No
RPS17,GFP,30162.086040563947,14.880448589863704,92,No
TMEM98,GFP,30070.88486442419,14.876079700761466,93,No
